probe_relative_path,true_identity,full_image_rank_1,crop_fallback_rank_1,full_image_true_identity_rank,crop_fallback_true_identity_rank,rank_delta_crop_minus_full,full_image_top_1_correct,crop_fallback_top_1_correct,case_type,mtcnn_face_detected,mtcnn_confidence,crop_area_ratio,fallback_reason
probe/Emmit_Smith/Emmit_Smith_0002.jpg,Emmit_Smith,Emmit_Smith,Emmit_Smith,1,1,0,True,True,both_correct,True,0.9999997615814209,0.248064,
probe/Eric_Clapton/Eric_Clapton_0002.jpg,Eric_Clapton,Eric_Clapton,Eric_Clapton,1,1,0,True,True,both_correct,True,0.9999995231628418,0.229472,
probe/Eric_Hinske/Eric_Hinske_0002.jpg,Eric_Hinske,Christine_Gregoire,Flor_Montulo,8,100,92,False,False,neither_correct,True,0.9968159794807434,0.195696,
probe/Eric_Rosser/Eric_Rosser_0002.jpg,Eric_Rosser,Eric_Rosser,Eric_Rosser,1,1,0,True,True,both_correct,True,0.9968356490135193,0.284928,
probe/Erika_Christensen/Erika_Christensen_0002.jpg,Erika_Christensen,Natalie_Coughlin,Erika_Christensen,2,1,-1,False,True,cropping_helps,True,0.99981290102005,0.287472,
probe/Ernesto_Zedillo/Ernesto_Zedillo_0002.jpg,Ernesto_Zedillo,Ernesto_Zedillo,Ernesto_Zedillo,1,1,0,True,True,both_correct,True,0.9999526739120483,0.25312,
probe/Ernie_Eves/Ernie_Eves_0002.jpg,Ernie_Eves,Ernie_Eves,Ernie_Eves,1,1,0,True,True,both_correct,True,0.999996542930603,0.220176,
probe/Ernie_Fletcher/Ernie_Fletcher_0002.jpg,Ernie_Fletcher,Ernie_Fletcher,Ernie_Fletcher,1,1,0,True,True,both_correct,True,0.9999889135360718,0.21424,
probe/Eunice_Barber/Eunice_Barber_0002.jpg,Eunice_Barber,Eunice_Barber,Eunice_Barber,1,1,0,True,True,both_correct,True,0.9999645948410034,0.242416,
probe/Eva_Dimas/Eva_Dimas_0002.jpg,Eva_Dimas,Elinor_Caplan,Eva_Dimas,2,1,-1,False,True,cropping_helps,True,0.9996403455734253,0.199136,
probe/Evan_Rachel_Wood/Evan_Rachel_Wood_0002.jpg,Evan_Rachel_Wood,Evan_Rachel_Wood,Evan_Rachel_Wood,1,1,0,True,True,both_correct,True,0.9990953207015991,0.284544,
probe/Evander_Holyfield/Evander_Holyfield_0002.jpg,Evander_Holyfield,Evander_Holyfield,Evander_Holyfield,1,1,0,True,True,both_correct,True,0.9999935626983643,0.287504,
probe/Eve_Pelletier/Eve_Pelletier_0002.jpg,Eve_Pelletier,Eve_Pelletier,Eve_Pelletier,1,1,0,True,True,both_correct,True,1.0,0.240192,
probe/Fabiola_Zuluaga/Fabiola_Zuluaga_0002.jpg,Fabiola_Zuluaga,Fabiola_Zuluaga,Fabiola_Zuluaga,1,1,0,True,True,both_correct,True,0.9999754428863525,0.227856,
probe/Fayssal_Mekdad/Fayssal_Mekdad_0002.jpg,Fayssal_Mekdad,Fayssal_Mekdad,Fayssal_Mekdad,1,1,0,True,True,both_correct,True,0.9999788999557495,0.225216,
probe/Federico_Trillo/Federico_Trillo_0002.jpg,Federico_Trillo,Federico_Trillo,Federico_Trillo,1,1,0,True,True,both_correct,True,0.9999977350234985,0.27968,
probe/Felix_Mantilla/Felix_Mantilla_0002.jpg,Felix_Mantilla,Felix_Mantilla,Felix_Mantilla,1,1,0,True,True,both_correct,True,0.999915361404419,0.215424,
probe/Ferenc_Madl/Ferenc_Madl_0002.jpg,Ferenc_Madl,James_Ivory,Ferenc_Madl,8,1,-7,False,True,cropping_helps,True,0.9979806542396545,0.24128,
probe/Fidel_Castro/Fidel_Castro_0002.jpg,Fidel_Castro,Fidel_Castro,Fidel_Castro,1,1,0,True,True,both_correct,True,0.9999406337738037,0.223008,
probe/Flavia_Delaroli/Flavia_Delaroli_0002.jpg,Flavia_Delaroli,Meghann_Shaughnessy,Flavia_Delaroli,3,1,-2,False,True,cropping_helps,True,0.9998310804367065,0.281312,
probe/Flor_Montulo/Flor_Montulo_0002.jpg,Flor_Montulo,Cathy_Freeman,Begum_Khaleda_Zia,5,3,-2,False,False,neither_correct,True,0.9999998807907104,0.252288,
probe/Fran_Drescher/Fran_Drescher_0002.jpg,Fran_Drescher,Fran_Drescher,Fran_Drescher,1,1,0,True,True,both_correct,True,0.9999998807907104,0.22176,
probe/Frances_Fisher/Frances_Fisher_0002.jpg,Frances_Fisher,Goldie_Hawn,Frances_Fisher,2,1,-1,False,True,cropping_helps,True,0.9861130118370056,0.210944,
probe/Francis_Ford_Coppola/Francis_Ford_Coppola_0002.jpg,Francis_Ford_Coppola,Francis_Ford_Coppola,Francis_Ford_Coppola,1,1,0,True,True,both_correct,True,0.9999686479568481,0.22176,
probe/Francis_George/Francis_George_0002.jpg,Francis_George,Francis_George,Francis_George,1,1,0,True,True,both_correct,True,0.9999868869781494,0.268128,
probe/Francis_Mer/Francis_Mer_0002.jpg,Francis_Mer,Geoff_Hoon,Francis_Mer,2,1,-1,False,True,cropping_helps,True,0.9999957084655762,0.277248,
probe/Franco_Dragone/Franco_Dragone_0002.jpg,Franco_Dragone,Franco_Dragone,Franco_Dragone,1,1,0,True,True,both_correct,True,0.9999455213546753,0.226848,
probe/Frank_Cassell/Frank_Cassell_0002.jpg,Frank_Cassell,Frank_Cassell,Frank_Cassell,1,1,0,True,True,both_correct,True,0.9999662637710571,0.407712,
probe/Frank_Dunham_Jr/Frank_Dunham_Jr_0002.jpg,Frank_Dunham_Jr,Frank_Dunham_Jr,Pedro_Malan,1,373,372,True,False,cropping_hurts,True,0.9999991655349731,0.198144,
probe/Frank_Griswold/Frank_Griswold_0002.jpg,Frank_Griswold,Frank_Griswold,Frank_Griswold,1,1,0,True,True,both_correct,True,0.9999668598175049,0.256256,
probe/Frank_Lautenberg/Frank_Lautenberg_0002.jpg,Frank_Lautenberg,Frank_Lautenberg,Frank_Lautenberg,1,1,0,True,True,both_correct,True,0.9999961853027344,0.2712,
probe/Frank_Solich/Frank_Solich_0002.jpg,Frank_Solich,Frank_Solich,Frank_Solich,1,1,0,True,True,both_correct,True,0.9999369382858276,0.285664,
probe/Frank_Stallone/Frank_Stallone_0002.jpg,Frank_Stallone,Frank_Stallone,Frank_Stallone,1,1,0,True,True,both_correct,True,0.9999957084655762,0.21008,
probe/Franko_Simatovic/Franko_Simatovic_0002.jpg,Franko_Simatovic,Pedro_Malan,Franko_Simatovic,2,1,-1,False,True,cropping_helps,True,0.9922522902488708,0.199408,
probe/Franz_Beckenbauer/Franz_Beckenbauer_0002.jpg,Franz_Beckenbauer,Franz_Beckenbauer,Franz_Beckenbauer,1,1,0,True,True,both_correct,True,0.9999052286148071,0.239616,
probe/Franz_Muentefering/Franz_Muentefering_0002.jpg,Franz_Muentefering,Franz_Muentefering,Franz_Muentefering,1,1,0,True,True,both_correct,True,0.9999755620956421,0.2256,
probe/Fred_Eckhard/Fred_Eckhard_0002.jpg,Fred_Eckhard,Fred_Eckhard,Fred_Eckhard,1,1,0,True,True,both_correct,True,0.9998689889907837,0.218688,
probe/Fred_Funk/Fred_Funk_0002.jpg,Fred_Funk,Anna_Kournikova,Fred_Funk,254,1,-253,False,True,cropping_helps,True,0.9999959468841553,0.10304,
probe/Freddy_Garcia/Freddy_Garcia_0002.jpg,Freddy_Garcia,Sourav_Ganguly,Freddy_Garcia,24,1,-23,False,True,cropping_helps,True,0.9999991655349731,0.270368,
probe/GL_Peiris/GL_Peiris_0002.jpg,GL_Peiris,GL_Peiris,GL_Peiris,1,1,0,True,True,both_correct,True,0.9999839067459106,0.231952,
probe/Gabriel_Batistuta/Gabriel_Batistuta_0002.jpg,Gabriel_Batistuta,Gabriel_Batistuta,Gabriel_Batistuta,1,1,0,True,True,both_correct,True,0.9999144077301025,0.244816,
probe/Gabriel_Valdes/Gabriel_Valdes_0002.jpg,Gabriel_Valdes,Li_Peng,Gabriel_Valdes,2,1,-1,False,True,cropping_helps,True,0.9999998807907104,0.22248,
probe/Gao_Qiang/Gao_Qiang_0002.jpg,Gao_Qiang,Gao_Qiang,Gao_Qiang,1,1,0,True,True,both_correct,True,0.999901533126831,0.224624,
probe/Garry_Kasparov/Garry_Kasparov_0002.jpg,Garry_Kasparov,Garry_Kasparov,Garry_Kasparov,1,1,0,True,True,both_correct,True,1.0,0.221312,
probe/Garry_Trudeau/Garry_Trudeau_0002.jpg,Garry_Trudeau,Garry_Trudeau,Garry_Trudeau,1,1,0,True,True,both_correct,True,0.999997615814209,0.247616,
probe/Gary_Bergeron/Gary_Bergeron_0002.jpg,Gary_Bergeron,Mike_Weir,Gary_Bergeron,2,1,-1,False,True,cropping_helps,True,0.999743640422821,0.28416,
probe/Gary_Carter/Gary_Carter_0002.jpg,Gary_Carter,Gary_Carter,Gary_Carter,1,1,0,True,True,both_correct,True,0.9999996423721313,0.26224,
probe/Gary_Doer/Gary_Doer_0002.jpg,Gary_Doer,Gary_Doer,Bernard_Landry,1,648,647,True,False,cropping_hurts,True,0.9988831877708435,0.121856,
probe/Gary_Forsee/Gary_Forsee_0002.jpg,Gary_Forsee,Gary_Forsee,Gary_Forsee,1,1,0,True,True,both_correct,True,0.9999384880065918,0.23968,
probe/Gary_Locke/Gary_Locke_0002.jpg,Gary_Locke,Gary_Locke,Gary_Locke,1,1,0,True,True,both_correct,True,0.999998927116394,0.215392,
probe/Gary_Williams/Gary_Williams_0002.jpg,Gary_Williams,Gary_Williams,Gary_Williams,1,1,0,True,True,both_correct,True,0.9995207786560059,0.264,
probe/Gary_Winnick/Gary_Winnick_0002.jpg,Gary_Winnick,Gary_Winnick,Gary_Winnick,1,1,0,True,True,both_correct,True,0.9999942779541016,0.25024,
probe/Geno_Auriemma/Geno_Auriemma_0002.jpg,Geno_Auriemma,Mark_Dacey,Geno_Auriemma,2,1,-1,False,True,cropping_helps,True,0.9993428587913513,0.247648,
probe/Geoff_Hoon/Geoff_Hoon_0002.jpg,Geoff_Hoon,Eduardo_Duhalde,Geoff_Hoon,2,1,-1,False,True,cropping_helps,True,0.9999998807907104,0.226304,
probe/George_Brumley/George_Brumley_0002.jpg,George_Brumley,George_Brumley,George_Brumley,1,1,0,True,True,both_correct,True,0.9998865127563477,0.264384,
probe/George_Foreman/George_Foreman_0002.jpg,George_Foreman,Sam_Bith,George_Foreman,2,1,-1,False,True,cropping_helps,True,0.9999808073043823,0.245888,
probe/George_Karl/George_Karl_0002.jpg,George_Karl,George_Karl,George_Karl,1,1,0,True,True,both_correct,True,0.9999890327453613,0.25168,
probe/George_Lopez/George_Lopez_0002.jpg,George_Lopez,George_Lopez,George_Lopez,1,1,0,True,True,both_correct,True,0.9999961853027344,0.23184,
probe/George_P_Bush/George_P_Bush_0002.jpg,George_P_Bush,George_P_Bush,George_P_Bush,1,1,0,True,True,both_correct,True,0.9999970197677612,0.26048,
probe/George_Pataki/George_Pataki_0002.jpg,George_Pataki,George_Pataki,George_Pataki,1,1,0,True,True,both_correct,True,0.999756395816803,0.345216,
probe/George_Robertson/George_Robertson_0002.jpg,George_Robertson,George_Robertson,George_Robertson,1,1,0,True,True,both_correct,True,0.9997386336326599,0.263344,
probe/George_Roy_Hill/George_Roy_Hill_0002.jpg,George_Roy_Hill,George_Roy_Hill,George_Roy_Hill,1,1,0,True,True,both_correct,True,0.9982627034187317,0.244608,
probe/George_Ryan/George_Ryan_0002.jpg,George_Ryan,George_Ryan,George_Ryan,1,1,0,True,True,both_correct,True,0.9982209801673889,0.229072,
probe/George_Tenet/George_Tenet_0002.jpg,George_Tenet,George_Tenet,George_Tenet,1,1,0,True,True,both_correct,True,0.9999982118606567,0.205408,
probe/George_Voinovich/George_Voinovich_0002.jpg,George_Voinovich,Vaclav_Havel,George_Voinovich,2,1,-1,False,True,cropping_helps,True,0.9999990463256836,0.25536,
probe/Georgi_Parvanov/Georgi_Parvanov_0002.jpg,Georgi_Parvanov,Georgi_Parvanov,Georgi_Parvanov,1,1,0,True,True,both_correct,True,0.9999798536300659,0.211328,
probe/Geraldine_Chaplin/Geraldine_Chaplin_0002.jpg,Geraldine_Chaplin,Geraldine_Chaplin,Geraldine_Chaplin,1,1,0,True,True,both_correct,True,0.9997488856315613,0.243312,
probe/Gerard_Depardieu/Gerard_Depardieu_0002.jpg,Gerard_Depardieu,Gerard_Depardieu,Ernie_Eves,1,317,316,True,False,cropping_hurts,True,0.999969482421875,0.2464,
probe/Gerardo_Gambala/Gerardo_Gambala_0002.jpg,Gerardo_Gambala,Mike_Miller,Gerardo_Gambala,4,1,-3,False,True,cropping_helps,True,0.9993196725845337,0.184,
probe/Gerry_Adams/Gerry_Adams_0002.jpg,Gerry_Adams,Gerry_Adams,Gerry_Adams,1,1,0,True,True,both_correct,True,0.9999643564224243,0.271776,
probe/Gerry_Parsky/Gerry_Parsky_0002.jpg,Gerry_Parsky,Gerry_Parsky,Gerry_Parsky,1,1,0,True,True,both_correct,True,0.999980092048645,0.23856,
probe/Gian_Marco/Gian_Marco_0002.jpg,Gian_Marco,Gian_Marco,Gian_Marco,1,1,0,True,True,both_correct,True,0.9983758926391602,0.28672,
probe/Gianna_Angelopoulos-Daskalaki/Gianna_Angelopoulos-Daskalaki_0002.jpg,Gianna_Angelopoulos-Daskalaki,Gianna_Angelopoulos-Daskalaki,Gianna_Angelopoulos-Daskalaki,1,1,0,True,True,both_correct,True,0.9999200105667114,0.263344,
probe/Gil_de_Ferran/Gil_de_Ferran_0002.jpg,Gil_de_Ferran,Mike_Babcock,Gil_de_Ferran,2,1,-1,False,True,cropping_helps,True,0.999994158744812,0.230208,
probe/Gillian_Anderson/Gillian_Anderson_0002.jpg,Gillian_Anderson,Edie_Falco,Gillian_Anderson,2,1,-1,False,True,cropping_helps,True,0.999354898929596,0.283968,
probe/Gisele_Bundchen/Gisele_Bundchen_0002.jpg,Gisele_Bundchen,Gisele_Bundchen,Gisele_Bundchen,1,1,0,True,True,both_correct,True,0.9996019005775452,0.23296,
probe/Gloria_Allred/Gloria_Allred_0002.jpg,Gloria_Allred,Gloria_Allred,Gloria_Allred,1,1,0,True,True,both_correct,True,0.9999674558639526,0.23352,
probe/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0002.jpg,Gloria_Macapagal_Arroyo,Gloria_Macapagal_Arroyo,Gloria_Macapagal_Arroyo,1,1,0,True,True,both_correct,True,0.9998912811279297,0.222176,
probe/Goh_Kun/Goh_Kun_0002.jpg,Goh_Kun,Goh_Kun,Hichiro_Naemura,1,3,2,True,False,cropping_hurts,True,0.999316930770874,0.200032,
probe/Goldie_Hawn/Goldie_Hawn_0002.jpg,Goldie_Hawn,Goldie_Hawn,Goldie_Hawn,1,1,0,True,True,both_correct,True,0.9990013241767883,0.227264,
probe/Goran_Persson/Goran_Persson_0002.jpg,Goran_Persson,Joseph_Deiss,Goran_Persson,5,1,-4,False,True,cropping_helps,True,0.9998063445091248,0.249392,
probe/Gordon_Campbell/Gordon_Campbell_0002.jpg,Gordon_Campbell,Gordon_Campbell,Gordon_Campbell,1,1,0,True,True,both_correct,True,0.9999326467514038,0.257184,
probe/Grady_Irvin_Jr/Grady_Irvin_Jr_0002.jpg,Grady_Irvin_Jr,Grady_Irvin_Jr,Grady_Irvin_Jr,1,1,0,True,True,both_correct,True,0.9999997615814209,0.22896,
probe/Gray_Davis/Gray_Davis_0002.jpg,Gray_Davis,Gray_Davis,Gray_Davis,1,1,0,True,True,both_correct,True,0.9999754428863525,0.22176,
probe/Greg_Gilbert/Greg_Gilbert_0002.jpg,Greg_Gilbert,Greg_Gilbert,Greg_Gilbert,1,1,0,True,True,both_correct,True,0.9999916553497314,0.265088,
probe/Greg_Ostertag/Greg_Ostertag_0002.jpg,Greg_Ostertag,Ian_Thorpe,Greg_Ostertag,32,1,-31,False,True,cropping_helps,True,0.999994158744812,0.25032,
probe/Greg_Owen/Greg_Owen_0002.jpg,Greg_Owen,Greg_Owen,Greg_Owen,1,1,0,True,True,both_correct,True,0.9999958276748657,0.26048,
probe/Greg_Rusedski/Greg_Rusedski_0002.jpg,Greg_Rusedski,Greg_Rusedski,Greg_Rusedski,1,1,0,True,True,both_correct,True,0.9997687935829163,0.239136,
probe/Gregg_Popovich/Gregg_Popovich_0002.jpg,Gregg_Popovich,Gregg_Popovich,Gregg_Popovich,1,1,0,True,True,both_correct,True,0.9998610019683838,0.183488,
probe/Gregory_Geoffroy/Gregory_Geoffroy_0002.jpg,Gregory_Geoffroy,Gregory_Geoffroy,Gregory_Geoffroy,1,1,0,True,True,both_correct,True,0.9999929666519165,0.21168,
probe/Gregory_Hines/Gregory_Hines_0002.jpg,Gregory_Hines,Gregory_Hines,Gregory_Hines,1,1,0,True,True,both_correct,True,0.9999998807907104,0.208544,
probe/Gro_Harlem_Brundtland/Gro_Harlem_Brundtland_0002.jpg,Gro_Harlem_Brundtland,Gro_Harlem_Brundtland,Gro_Harlem_Brundtland,1,1,0,True,True,both_correct,True,0.9999779462814331,0.30912,
probe/Guido_Westerwelle/Guido_Westerwelle_0002.jpg,Guido_Westerwelle,Guido_Westerwelle,Guido_Westerwelle,1,1,0,True,True,both_correct,True,0.9999983310699463,0.24824,
probe/Guillaume_Soro/Guillaume_Soro_0002.jpg,Guillaume_Soro,Guillaume_Soro,Laurent_Gbagbo,1,10,9,True,False,cropping_hurts,True,0.9999985694885254,0.239136,
probe/Guillermo_Coria/Guillermo_Coria_0002.jpg,Guillermo_Coria,Guillermo_Coria,Guillermo_Coria,1,1,0,True,True,both_correct,True,0.9999959468841553,0.331584,
probe/Guillermo_Ortiz/Guillermo_Ortiz_0002.jpg,Guillermo_Ortiz,Guillermo_Ortiz,Guillermo_Ortiz,1,1,0,True,True,both_correct,True,0.9998383522033691,0.225216,
probe/Gunter_Pleuger/Gunter_Pleuger_0002.jpg,Gunter_Pleuger,Gunter_Pleuger,Gunter_Pleuger,1,1,0,True,True,both_correct,True,0.9998836517333984,0.315568,
probe/Gustavo_Kuerten/Gustavo_Kuerten_0002.jpg,Gustavo_Kuerten,Gustavo_Kuerten,Gustavo_Kuerten,1,1,0,True,True,both_correct,True,0.9997860789299011,0.198656,
probe/Guy_Hemmings/Guy_Hemmings_0002.jpg,Guy_Hemmings,Sean_Astin,Guy_Hemmings,2,1,-1,False,True,cropping_helps,True,0.9995869994163513,0.231744,
probe/Guy_Ritchie/Guy_Ritchie_0002.jpg,Guy_Ritchie,Guy_Ritchie,Guy_Ritchie,1,1,0,True,True,both_correct,True,0.9998229146003723,0.290752,
probe/Gwendal_Peizerat/Gwendal_Peizerat_0002.jpg,Gwendal_Peizerat,Gwendal_Peizerat,Gwendal_Peizerat,1,1,0,True,True,both_correct,True,0.9999979734420776,0.223008,
probe/Hal_Sutton/Hal_Sutton_0002.jpg,Hal_Sutton,Harry_Schmidt,Hal_Sutton,3,1,-2,False,True,cropping_helps,True,0.9999979734420776,0.148096,
probe/Hamzah_Haz/Hamzah_Haz_0002.jpg,Hamzah_Haz,Hamzah_Haz,Hamzah_Haz,1,1,0,True,True,both_correct,True,0.999866247177124,0.214656,
probe/Hanan_Ashrawi/Hanan_Ashrawi_0002.jpg,Hanan_Ashrawi,Hanan_Ashrawi,Hanan_Ashrawi,1,1,0,True,True,both_correct,True,0.9999555349349976,0.23352,
probe/Hannah_Stockbauer/Hannah_Stockbauer_0002.jpg,Hannah_Stockbauer,Hannah_Stockbauer,Hannah_Stockbauer,1,1,0,True,True,both_correct,True,0.999995231628418,0.2268,
probe/Hans_Eichel/Hans_Eichel_0002.jpg,Hans_Eichel,Hans_Eichel,Hans_Eichel,1,1,0,True,True,both_correct,True,0.9996505975723267,0.282048,
probe/Harbhajan_Singh/Harbhajan_Singh_0002.jpg,Harbhajan_Singh,Harbhajan_Singh,Harbhajan_Singh,1,1,0,True,True,both_correct,True,0.9999916553497314,0.222176,
probe/Harry_Belafonte/Harry_Belafonte_0002.jpg,Harry_Belafonte,Harry_Belafonte,Harry_Belafonte,1,1,0,True,True,both_correct,True,0.9999310970306396,0.263968,
probe/Harry_Kalas/Harry_Kalas_0002.jpg,Harry_Kalas,Colin_Powell,Harry_Kalas,6,1,-5,False,True,cropping_helps,True,0.9999494552612305,0.27232,
probe/Harry_Schmidt/Harry_Schmidt_0002.jpg,Harry_Schmidt,Harry_Schmidt,Harry_Schmidt,1,1,0,True,True,both_correct,True,0.9999983310699463,0.238336,
probe/Harvey_Weinstein/Harvey_Weinstein_0002.jpg,Harvey_Weinstein,Harvey_Weinstein,Harvey_Weinstein,1,1,0,True,True,both_correct,True,0.9994094371795654,0.254624,
probe/Hashim_Thaci/Hashim_Thaci_0002.jpg,Hashim_Thaci,Georgi_Parvanov,Hashim_Thaci,2,1,-1,False,True,cropping_helps,True,0.9999958276748657,0.21672,
probe/Hassan_Nasrallah/Hassan_Nasrallah_0002.jpg,Hassan_Nasrallah,Hassan_Nasrallah,Hassan_Nasrallah,1,1,0,True,True,both_correct,True,0.9999947547912598,0.252672,
probe/Hassan_Wirajuda/Hassan_Wirajuda_0002.jpg,Hassan_Wirajuda,Hassan_Wirajuda,Hassan_Wirajuda,1,1,0,True,True,both_correct,True,0.9999910593032837,0.2144,
probe/Hayley_Tullett/Hayley_Tullett_0002.jpg,Hayley_Tullett,Silvia_Farina_Elia,Hayley_Tullett,2,1,-1,False,True,cropping_helps,True,0.9999098777770996,0.187392,
probe/Hector_Babenco/Hector_Babenco_0002.jpg,Hector_Babenco,Hector_Babenco,Hector_Babenco,1,1,0,True,True,both_correct,True,0.9998668432235718,0.23016,
probe/Heidi_Fleiss/Heidi_Fleiss_0002.jpg,Heidi_Fleiss,Elsa_Zylberstein,Heidi_Fleiss,2,1,-1,False,True,cropping_helps,True,0.999777615070343,0.223344,
probe/Heizo_Takenaka/Heizo_Takenaka_0002.jpg,Heizo_Takenaka,Heizo_Takenaka,Heizo_Takenaka,1,1,0,True,True,both_correct,True,0.9999839067459106,0.242416,
probe/Helen_Clark/Helen_Clark_0002.jpg,Helen_Clark,Helen_Clark,Helen_Clark,1,1,0,True,True,both_correct,True,0.9999761581420898,0.213312,
probe/Henrique_Meirelles/Henrique_Meirelles_0002.jpg,Henrique_Meirelles,Henrique_Meirelles,Henrique_Meirelles,1,1,0,True,True,both_correct,True,0.9994232654571533,0.21952,
probe/Herb_Sendek/Herb_Sendek_0002.jpg,Herb_Sendek,Herb_Sendek,Herb_Sendek,1,1,0,True,True,both_correct,True,0.9999994039535522,0.262656,
probe/Hermann_Maier/Hermann_Maier_0002.jpg,Hermann_Maier,Hermann_Maier,Hermann_Maier,1,1,0,True,True,both_correct,True,0.9999426603317261,0.318592,
probe/Herta_Daeubler-Gmelin/Herta_Daeubler-Gmelin_0002.jpg,Herta_Daeubler-Gmelin,Herta_Daeubler-Gmelin,Herta_Daeubler-Gmelin,1,1,0,True,True,both_correct,True,0.9998981952667236,0.221392,
probe/Hichiro_Naemura/Hichiro_Naemura_0002.jpg,Hichiro_Naemura,Yoko_Ono,Hichiro_Naemura,12,1,-11,False,True,cropping_helps,True,0.9999572038650513,0.183136,
probe/Hideki_Matsui/Hideki_Matsui_0002.jpg,Hideki_Matsui,Jackie_Chan,Hideki_Matsui,11,1,-10,False,True,cropping_helps,True,0.9999947547912598,0.224624,
probe/Hillary_Clinton/Hillary_Clinton_0002.jpg,Hillary_Clinton,Hillary_Clinton,Hillary_Clinton,1,1,0,True,True,both_correct,True,0.9990869760513306,0.2464,
probe/Hilmi_Ozkok/Hilmi_Ozkok_0002.jpg,Hilmi_Ozkok,Hilmi_Ozkok,Hilmi_Ozkok,1,1,0,True,True,both_correct,True,0.9998631477355957,0.224624,
probe/Hipolito_Mejia/Hipolito_Mejia_0002.jpg,Hipolito_Mejia,Hipolito_Mejia,Hipolito_Mejia,1,1,0,True,True,both_correct,True,0.9999915361404419,0.36504,
probe/Hisao_Oguchi/Hisao_Oguchi_0002.jpg,Hisao_Oguchi,Hisao_Oguchi,Hisao_Oguchi,1,1,0,True,True,both_correct,True,0.9990301132202148,0.23016,
probe/Hitomi_Soga/Hitomi_Soga_0002.jpg,Hitomi_Soga,Hitomi_Soga,Hitomi_Soga,1,1,0,True,True,both_correct,True,0.999991774559021,0.2184,
probe/Hootie_Johnson/Hootie_Johnson_0002.jpg,Hootie_Johnson,James_Kelly,Tom_Daschle,221,2,-219,False,False,neither_correct,True,0.999937891960144,0.2552,
probe/Howard_Dean/Howard_Dean_0002.jpg,Howard_Dean,Howard_Dean,Howard_Dean,1,1,0,True,True,both_correct,True,0.9999786615371704,0.241536,
probe/Howard_Schultz/Howard_Schultz_0002.jpg,Howard_Schultz,Howard_Schultz,Howard_Schultz,1,1,0,True,True,both_correct,True,1.0,0.247616,
probe/Howard_Smith/Howard_Smith_0002.jpg,Howard_Smith,Lou_Piniella,Howard_Smith,604,1,-603,False,True,cropping_helps,True,0.9998352527618408,0.162192,
probe/Hu_Jintao/Hu_Jintao_0002.jpg,Hu_Jintao,Hu_Jintao,Hu_Jintao,1,1,0,True,True,both_correct,True,0.9999551773071289,0.2096,
probe/Hun_Sen/Hun_Sen_0002.jpg,Hun_Sen,Hun_Sen,Hun_Sen,1,1,0,True,True,both_correct,True,0.9995740056037903,0.275424,
probe/Iain_Duncan_Smith/Iain_Duncan_Smith_0002.jpg,Iain_Duncan_Smith,Iain_Duncan_Smith,Iain_Duncan_Smith,1,1,0,True,True,both_correct,True,1.0,0.27416,
probe/Ian_McKellen/Ian_McKellen_0002.jpg,Ian_McKellen,Gary_Doer,Ian_McKellen,4,1,-3,False,True,cropping_helps,True,0.9992541670799255,0.252,
probe/Ian_Thorpe/Ian_Thorpe_0002.jpg,Ian_Thorpe,Ian_Thorpe,Ian_Thorpe,1,1,0,True,True,both_correct,True,0.9999982118606567,0.19008,
probe/Iban_Mayo/Iban_Mayo_0002.jpg,Iban_Mayo,Iban_Mayo,Iban_Mayo,1,1,0,True,True,both_correct,True,0.9999910593032837,0.253968,
probe/Ibrahim_Jaafari/Ibrahim_Jaafari_0002.jpg,Ibrahim_Jaafari,Ibrahim_Jaafari,Ibrahim_Jaafari,1,1,0,True,True,both_correct,True,0.999992847442627,0.227424,
probe/Igor_Ivanov/Igor_Ivanov_0002.jpg,Igor_Ivanov,Igor_Ivanov,Igor_Ivanov,1,1,0,True,True,both_correct,True,0.9985313415527344,0.242272,
probe/Ilan_Ramon/Ilan_Ramon_0002.jpg,Ilan_Ramon,Ilan_Ramon,Ilan_Ramon,1,1,0,True,True,both_correct,True,0.9999728202819824,0.26496,
probe/Imad_Moustapha/Imad_Moustapha_0002.jpg,Imad_Moustapha,Imad_Moustapha,Imad_Moustapha,1,1,0,True,True,both_correct,True,0.998245358467102,0.256368,
probe/Inam-ul-Haq/Inam-ul-Haq_0002.jpg,Inam-ul-Haq,Inam-ul-Haq,Inam-ul-Haq,1,1,0,True,True,both_correct,True,0.9998792409896851,0.284544,
probe/Inocencio_Arias/Inocencio_Arias_0002.jpg,Inocencio_Arias,Lino_Oviedo,Inocencio_Arias,2,1,-1,False,True,cropping_helps,True,0.9996899366378784,0.244224,
probe/Intisar_Ajouri/Intisar_Ajouri_0002.jpg,Intisar_Ajouri,Intisar_Ajouri,Intisar_Ajouri,1,1,0,True,True,both_correct,True,0.9998437166213989,0.222976,
probe/Isabelle_Huppert/Isabelle_Huppert_0002.jpg,Isabelle_Huppert,Isabelle_Huppert,Isabelle_Huppert,1,1,0,True,True,both_correct,True,0.9999023675918579,0.256736,
probe/Isaiah_Washington/Isaiah_Washington_0002.jpg,Isaiah_Washington,Isaiah_Washington,Isaiah_Washington,1,1,0,True,True,both_correct,True,0.9997888207435608,0.333696,
